source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,БАЙГУУЛЛАГЫН БОРЛУУЛАЛТ ХАРИУЦСАН МЕНЕЖЕР /салбарт,Kitchen All,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, маркетинг, менежментийн чиглэлээр их дээд сургууль төгссөн | борлуулалтын менежерээр 2-5 жил ажилласан туршлагатай байх | англи хэлний дунд түвшний мэдлэгтэй байх | компьютерийн хэрэглээний программуудыг сайн мэддэг байхх | харилцааны өндөр ур чадвартай байх | ажлын ачаалал даах чадвартай байх | цаг баримталдаг байх | тогтвор суурьшилтай ажиллах"
Zangia,Service Manager - Legal (Maternity Cover),Шангри-Ла Улаанбаатар ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бусад,"bachelor’s degree or higher degree in law, commercial law, or a related field. | proven experience in legal services, legal advisory roles, or legal service management. | strong command of written and spoken english. | solid understanding of legal terminology, procedures, and commercial contracting. | ability to manage multiple priorities and deliver result effectively. | excellent communication, analytical, and interpersonal skills. | strong problem-solving ability and high attention to detail. | preferred: graduates of the school of law, national university of mongolia. | preferred: experience handling legal disputes or cases through the national court systems or arbitration. | please note that this is a temporary contract position for the duration specified in the contract, covering the maternity leave of an existing member of the legal team."
Zangia,Дижитал маркетингийн менежер,Таримал ургамал ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"- шинэ санаа, санаачилга гаргах | - шийдэл гаргах, олох чадвар | - бүтээлч сэтгэлгээтэй | - багаар ажиллах чадвартай | - англи хэлний ахисан түвшний мэдлэгтэй | - хариуцлагатай, үр дүнд чиглэсэн | - өөрт оноогдсон ажлаа хугацаанд нь чанартай гүйцэтгэх хандлагатай | - хөгжих хүсэл эргэлзэлтэй"
Zangia,СУПЕРВАЙЗОР,Каппэ Бэнэ Монголиа ХХК,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Бусад,"санхүү бизнес удирдлага, хүнсний технологи, зочид буудал, зоогийн газрын менежмент, аялал жуулчлалын чиглэлээр төгссөн; | үйлчилгээний салбарт дунд шатны албанд 1-с дээш жил ажилласан; | багаар ажиллах, болон харилцааны ур чадвар сайтай; | бичиг хэргийн чадвартай; | нийтийн хоолны чиглэлээр ажилласан туршлагатай бол давуу тал болно; | англи хэл эсвэл солонгос хэлний мэдлэгтэй бол давуу тал болно;"
Zangia,Маркетингийн менежер,Поларис Их дэлгүүр,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"маркетинг, менежментийн чиглэлээр их дээд сургууль төгссөн | борлуулалт маркетингийн чиглэлээр 2-оос дээш жил ажилласан туршлагатай | сошиал медиа дежитал маркетинг бүрэн эзэмшсэн | англи хэлний бичгийн чадвартай | маркетингийн судалгаа шинжилгээ хийх, үр дүнд анализ хийх чадвартай | шинийг эрэлхийлэгч, санаачлагч, бүтээлч сэтгэлгээтэй | удирдан зохион байгуулах, багаар ажиллах, бусдад нөлөөлөх чадвартай | хувийн зохион байгуулалт, цагийн менежмент сайтай | зөв төлөвшилтэй, харилцааны соёлтой | тортвор суурьшилтай, тууштай ажиллах эрмэлзэлтэй"
Zangia,Зээлийн эрсдэлийн менежер,Голомт Банк,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,"Эдийн засаг, статистик, банк санхүүгийн мэргэжилтэй | Банкны зээлийн үйл ажиллагааны туршлагатай | Эрсдэлийг урьдчилан тооцоолох ур чадвартай | Гадаад хэлний мэдлэгтэй"
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Ар Асгат Уул ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,"Хүний нөөцийн менежмент эсвэл эрх зүйч мэргэжлээр бакалавр зэрэгтэй | Уул уурхай, зам барилгын салбарт 2-с дээш жил ажилласан туршлагатай | Бичиг баримт боловсруулах чадвартай"
Zangia,Тээврийн менежер,Симатай Монголиа ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,"Тээвэр, логистикийн чиглэлээр сургууль төгссөн бол давуу тал | Англи эсвэл хятад хэлний мэдлэгтэй | Компьютерын хэрэглээний программ эзэмшсэн"
Zangia,ГАДААД ХАРИЛЦААНЫ МЕНЕЖЕР,Хурд Групп,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Гадаад худалдаа, бизнесийн удирдлагаар бакалавр зэрэгтэй | Англи, Хятад хэлний өндөр мэдлэгтэй | Гадаад худалдааны туршлагатай"
Zangia,"Сошиал, дижитал маркетингийн менежер",ӨМГӨӨЛЛИЙН РЕДДИНГТОН АДВОКЭТЕС ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Маркетинг, дизайны чиглэлээр дээд боловсролтой | Canva болон дизайны программууд дээр ажилладаг"
Zangia,Бизнес хөгжлийн менежер,Номин Холдинг,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Бизнес, эдийн засаг, банк санхүүгийн мэргэжилтэй | 3-аас дээш жил ажилласан туршлагатай | PMI сертификаттай бол давуу тал"
